ID,postText,question,answer,creation_time,prior,positive_feedback,negative_feedback,posterior,normalized_question,source,timestamp
521.0,"Good day! Calling the attention of the following sections for Discrete Mathematics subject: BSIT 1C, BSIT 1D, BSIT 1E. Please create a GC. Thank you and God bless.",which sections need to create a group chat?,"The sections BSIT 1C, BSIT 1D, and BSIT 1E are asked to create a group chat for Discrete Mathematics.",06/06/2023,0.0002239140170174,0,0,0.01,which sections need to create a group chat?,FAQ,
522.0,"Good day! For BSCS1A and BSCS1B, kindly join our group chat. Thank you! BSCS1A BSCS1B",what is the link for bscs1b group chat?,Here is the link for BSCS1B group chat: BSCS1B.,06/06/2023,0.0002239140170174,0,0,0.01,what is the link for bscs1b group chat?,FAQ,
523.0,https://www.facebook.com/LSPUICTS/videos/813743093515352,what is the link about?,Here is the link for the video: LSPUICTS Video.,06/06/2023,0.0002239140170174,0,0,0.01,what is the link about?,FAQ,
524.0,"Good day! Calling the attention of the following sections for Discrete Mathematics subject: BSIT 1C, BSIT 1D, BSIT 1E. Please create a GC. Thank you and God bless.","what subject are the sections bsit 1c, 1d, and 1e being notified about?",The sections are being notified about the Discrete Mathematics subject.,06/06/2023,0.0002239140170174,0,0,0.01,"what subject are the sections bsit 1c, 1d, and 1e being notified about?",FAQ,
525.0,"BSInfo 1A at 1B pakigawa ng GC para sa Discrete Math Subject natin. Start na tayo tomorrow for our 3 weeks extension classes, 9:00 AM BSInfo 1A, 1:00 PM BSInfo 1B. Face to face po tayo para mas matutunan nyo yun subject. Nasa ICTS Office lang ako.",what time does the discrete math class start?,The Discrete Math class starts at 9:00 AM for BSInfo 1A and 1:00 PM for BSInfo 1B tomorrow.,05/06/2023,0.0002239140170174,0,0,0.01,what time does the discrete math class start?,FAQ,
526.0,"Charles Alfred Cruz is inviting you to a scheduled Zoom meeting. Topic: GAD Gender Sensitivity Training for Graduating Students of LSPU-SCC. Time: Jun 6, 2023, 09:00 AM (Kuala Lumpur). Join Zoom Meeting: Meeting ID: 995 9197 0114, Passcode: 602706. Zoom Link",how can i join the zoom meeting?,You can join the Zoom meeting using this link: Join Zoom Meeting. The Meeting ID is 995 9197 0114 and the Passcode is 602706.,05/06/2023,0.0002239140170174,0,0,0.01,how can i join the zoom meeting?,FAQ,
527.0,"Charles Alfred Cruz is inviting you to a scheduled Zoom meeting. Topic: GAD Gender Sensitivity Training for Graduating Students of LSPU-SCC. Time: Jun 6, 2023, 09:00 AM (Kuala Lumpur). Join Zoom Meeting: Meeting ID: 995 9197 0114, Passcode: 602706. Zoom Link",where can i find the link to join the zoom meeting?,Here is the link for the Zoom meeting: Zoom Link.,05/06/2023,0.0002239140170174,0,0,0.01,where can i find the link to join the zoom meeting?,FAQ,
528.0,"Charles Alfred Cruz is inviting you to a scheduled Zoom meeting. Topic: GAD Gender Sensitivity Training for Graduating Students of LSPU-SCC. Time: Jun 6, 2023, 09:00 AM (Kuala Lumpur). Join Zoom Meeting: Meeting ID: 995 9197 0114, Passcode: 602706. Zoom Link",what is the topic of the zoom meeting?,"The topic of the Zoom meeting is ""GAD Gender Sensitivity Training"" for Graduating Students of LSPU-SCC.",05/06/2023,0.0002239140170174,0,0,0.01,what is the topic of the zoom meeting?,FAQ,
529.0,"Charles Alfred Cruz is inviting you to a scheduled Zoom meeting. Topic: GAD Gender Sensitivity Training for Graduating Students of LSPU-SCC. Time: Jun 6, 2023, 09:00 AM (Kuala Lumpur). Join Zoom Meeting: Meeting ID: 995 9197 0114, Passcode: 602706. Zoom Link",what do i need to access the zoom meeting?,"To access the Zoom meeting, you need the Meeting ID: 995 9197 0114 and the Passcode: 602706. Here is the link to join: Zoom Meeting.",05/06/2023,0.0002239140170174,0,0,0.01,what do i need to access the zoom meeting?,FAQ,
530.0,"BSInfo 1A at 1B pakigawa ng GC para sa Discrete Math Subject natin. Start na tayo tomorrow for our 3 weeks extension classes, 9:00 AM BSInfo 1A, 1:00 PM BSInfo 1B. Face to face po tayo para mas matutunan nyo yun subject. Nasa ICTS Office lang ako.",who should create the group chat for discrete math?,BSInfo 1A and 1B students are asked to create the group chat for the Discrete Math subject.,05/06/2023,0.0002239140170174,0,0,0.01,who should create the group chat for discrete math?,FAQ,
531.0,"BSInfo 1A at 1B pakigawa ng GC para sa Discrete Math Subject natin. Start na tayo tomorrow for our 3 weeks extension classes, 9:00 AM BSInfo 1A, 1:00 PM BSInfo 1B. Face to face po tayo para mas matutunan nyo yun subject. Nasa ICTS Office lang ako.",how long will the extension classes last?,The extension classes will last for 3 weeks.,05/06/2023,0.0002239140170174,0,0,0.01,how long will the extension classes last?,FAQ,
532.0,"BSInfo 1A at 1B pakigawa ng GC para sa Discrete Math Subject natin. Start na tayo tomorrow for our 3 weeks extension classes, 9:00 AM BSInfo 1A, 1:00 PM BSInfo 1B. Face to face po tayo para mas matutunan nyo yun subject. Nasa ICTS Office lang ako.",where will the discrete math classes be held?,The Discrete Math classes will be held face to face. You can find me at the ICTS Office.,05/06/2023,0.0002239140170174,0,0,0.01,where will the discrete math classes be held?,FAQ,
533.0,"BSInfo 1A at 1B pakigawa ng GC para sa Discrete Math Subject natin. Start na tayo tomorrow for our 3 weeks extension classes, 9:00 AM BSInfo 1A, 1:00 PM BSInfo 1B. Face to face po tayo para mas matutunan nyo yun subject. Nasa ICTS Office lang ako.",why are the classes face to face?,The classes are face to face to help you learn the subject better.,05/06/2023,0.0002239140170174,0,0,0.01,why are the classes face to face?,FAQ,
534.0,"Charles Alfred Cruz is inviting you to a scheduled Zoom meeting. Topic: GAD Gender Sensitivity Training for Graduating Students of LSPU-SCC. Time: Jun 6, 2023, 09:00 AM (Kuala Lumpur). Join Zoom Meeting: Meeting ID: 995 9197 0114, Passcode: 602706. Zoom Link",when is the gad gender sensitivity training?,"The GAD Gender Sensitivity Training is scheduled for June 6, 2023, at 09:00 AM (Kuala Lumpur time).",05/06/2023,0.0002239140170174,0,0,0.01,when is the gad gender sensitivity training?,FAQ,
535.0,"Regarding sa Graduation Fee, wala pa inilalabas na figures. I will post it here na lang pag meron na.",when will the graduation fee be posted?,The graduation fee will be posted as soon as the figures are released. Stay tuned for updates.,31/05/2023,0.0002239140170174,0,0,0.01,when will the graduation fee be posted?,FAQ,
536.0,"Regarding sa Graduation Fee, wala pa inilalabas na figures. I will post it here na lang pag meron na.",what is the current status of the graduation fee?,"As of now, no figures have been released for the graduation fee. Updates will be posted once available.",31/05/2023,0.0002239140170174,0,0,0.01,what is the current status of the graduation fee?,FAQ,
537.0,"Good day students of CCS! As part of our end of semester tradition, we will be having a clean-up drive on June 5, 2023. Please wait for the announcement on the assigned rooms for your section. God bless everyone!",what should students wait for regarding the clean-up drive?,Students should wait for the announcement on the assigned rooms for their section.,27/05/2023,0.0002239140170174,0,0,0.01,what should students wait for regarding the clean-up drive?,FAQ,
538.0,"Good day students of CCS! As part of our end of semester tradition, we will be having a clean-up drive on June 5, 2023. Please wait for the announcement on the assigned rooms for your section. God bless everyone!",when is the clean-up drive scheduled?,"The clean-up drive is scheduled for June 5, 2023.",27/05/2023,0.0002239140170174,0,0,0.01,when is the clean-up drive scheduled?,FAQ,
539.0,https://www.facebook.com/hsacph/posts/581244384109255?__cft__[0]=AZXIyrW9dMYRl_CpkX1xCWVqKd1KBjhnsZ7Po7IwFNJBi6YMONOyaAsRTKtVWTBEAOJRRkkAmcaD3kYxLYtvN7miEvrZqXYl_yusRBzejXCdImYZfQWheXlsYC1psbyroUX-8BZj_R8rAZOLIqD_Cd9h_xX4V97Emt3zWFzDyBh0nl-fcNJOcvJrwcjwLaeWt0Vm88J3xE6RU3BxPBmBopT9&__tn__=%2CO%2CP-y-R,where can i find more details about the recent announcement?,You can find more details in this post: here.,18/05/2023,0.0002239140170174,0,0,0.01,where can i find more details about the recent announcement?,FAQ,
540.0,"Hello Team CCS! Please be guided accordingly on the Approved Online Modality Classes. Please support all the activities of our CCS Days this coming MAY 17-19, 2023. All the informations are posted in the Student Organization FB Page. Thank You very much! https://www.facebook.com/profile.php?id=100083475335462",when are the ccs days scheduled?,"The CCS Days are scheduled for May 17-19, 2023.",15/05/2023,0.0002239140170174,0,0,0.01,when are the ccs days scheduled?,FAQ,
541.0,"Hello Team CCS! Please be guided accordingly on the Approved Online Modality Classes. Please support all the activities of our CCS Days this coming MAY 17-19, 2023. All the informations are posted in the Student Organization FB Page. Thank You very much! https://www.facebook.com/profile.php?id=100083475335462",where can i find information about the activities for ccs days?,You can find the information posted in the Student Organization Facebook page: here.,15/05/2023,0.0002239140170174,0,0,0.01,where can i find information about the activities for ccs days?,FAQ,
542.0,"Hello Good Afternoon Team CCS! Students, please evaluate your subject teachers. Please select your year level and answer the Google form: 1st Year, 2nd Year, 3rd Year, 4th Year. Thank You very much! Forms",how can students evaluate their subject teachers?,Students can evaluate their teachers by selecting their year level and filling out the Google form: here.,08/05/2023,0.0002239140170174,0,0,0.01,how can students evaluate their subject teachers?,FAQ,
543.0,"Hello Good Afternoon Team CCS! Students, please evaluate your subject teachers. Please select your year level and answer the Google form: 1st Year, 2nd Year, 3rd Year, 4th Year. Thank You very much! Forms",what is the purpose of the teacher evaluation?,The purpose is to gather feedback from students to improve teaching quality.,08/05/2023,0.0002239140170174,0,0,0.01,what is the purpose of the teacher evaluation?,FAQ,
544.0,"Good Morning Team CCS! Based on the communication letter request from the Federated Supreme Student Council, this week we will consider the Alternative Mode of Classes due to the extreme heat and many students falling ill. All Year Levels will have ONLINE Classes this Week. Thank you very much!",why are classes transitioning to an online format this week?,Classes are transitioning to an online format due to extreme heat and student health concerns.,08/05/2023,0.0002239140170174,0,0,0.01,why are classes transitioning to an online format this week?,FAQ,
545.0,"Good Morning Team CCS! Based on the communication letter request from the Federated Supreme Student Council, this week we will consider the Alternative Mode of Classes due to the extreme heat and many students falling ill. All Year Levels will have ONLINE Classes this Week. Thank you very much!",what mode of classes will be implemented this week?,All Year Levels will have ONLINE classes this week.,08/05/2023,0.0002239140170174,0,0,0.01,what mode of classes will be implemented this week?,FAQ,
546.0,"Hello, calling the attention of 4th year graduating students regarding Medical Slip Affidavit of Loss.",what should 4th year graduating students know about the medical slip?,4th year graduating students need to submit a Medical Slip Affidavit of Loss.,05/05/2023,0.0002239140170174,0,0,0.01,what should 4th year graduating students know about the medical slip?,FAQ,
547.0,"Hello, calling the attention of 4th year graduating students regarding Medical Slip Affidavit of Loss.",where can i find more details about the medical slip?,Please check with the administration for more details regarding the Medical Slip.,05/05/2023,0.0002239140170174,0,0,0.01,where can i find more details about the medical slip?,FAQ,
548.0,Calling the attention of 4th year graduating students. The Registrar's Office is starting to communicate with students who have document deficiencies. Please settle this to avoid problems with your clearance. Thank you!,what should graduating students do regarding document deficiencies?,Graduating students should settle their document deficiencies to avoid issues with their clearance.,04/05/2023,0.0002239140170174,0,0,0.01,what should graduating students do regarding document deficiencies?,FAQ,
